user_id,exercise,muscle_group,difficulty,duration_min,rating,fitness_level
79,Plank,core,1,32,5,0
79,OHP,shoulders,3,71,1,0
79,Deadlifts,back,3,60,3,0
79,OHP,shoulders,3,32,1,0
79,Plank,core,1,62,3,0
79,Plank,core,1,65,4,0
79,Lunges,legs,1,72,3,0
79,Burpees,full,2,22,2,0
79,Burpees,full,2,37,2,0
79,Push-ups,chest,1,74,3,0
79,Deadlifts,back,3,73,3,0
79,Push-ups,chest,1,71,5,0
79,Pull-ups,back,2,35,2,0
79,OHP,shoulders,3,66,3,0
79,Plank,core,1,80,4,0
79,Squats,legs,2,80,4,0
79,Pull-ups,back,2,74,3,0
79,Deadlifts,back,3,36,3,0
79,Pull-ups,back,2,43,2,0
79,OHP,shoulders,3,42,3,0
79,Bench Press,chest,3,31,3,0
80,Push-ups,chest,1,48,4,2
80,Pull-ups,back,2,67,5,2
80,OHP,shoulders,3,85,5,2
80,Deadlifts,back,3,67,4,2
80,OHP,shoulders,3,76,3,2
80,Squats,legs,2,51,5,2
80,Lunges,legs,1,49,5,2
80,Row,back,2,74,5,2
80,Burpees,full,2,57,5,2
80,Row,back,2,86,5,2
80,Row,back,2,59,5,2
80,Burpees,full,2,65,5,2
80,Row,back,2,37,5,2
80,Plank,core,1,22,4,2
80,OHP,shoulders,3,50,3,2
80,Lunges,legs,1,22,3,2
80,Squats,legs,2,34,4,2
80,Squats,legs,2,47,4,2
80,Squats,legs,2,67,5,2
80,Squats,legs,2,77,5,2
80,Push-ups,chest,1,44,5,2
80,Bench Press,chest,3,67,3,2
80,Row,back,2,49,5,2
81,Pull-ups,back,2,53,5,2
81,Bench Press,chest,3,25,5,2
81,OHP,shoulders,3,83,5,2
81,Pull-ups,back,2,84,5,2
81,Squats,legs,2,66,5,2
81,Squats,legs,2,80,5,2
81,Bench Press,chest,3,42,5,2
81,Plank,core,1,70,5,2
81,Squats,legs,2,41,5,2
81,OHP,shoulders,3,52,5,2
81,Deadlifts,back,3,63,5,2
81,Push-ups,chest,1,36,3,2
81,Row,back,2,49,5,2
81,Pull-ups,back,2,45,5,2
81,OHP,shoulders,3,47,3,2
81,Burpees,full,2,50,5,2
81,Squats,legs,2,70,5,2
81,Push-ups,chest,1,78,3,2
81,Plank,core,1,56,3,2
81,Squats,legs,2,72,5,2
81,Plank,core,1,81,5,2
81,Squats,legs,2,21,4,2
82,Burpees,full,2,70,2,0
82,Burpees,full,2,81,3,0
82,Burpees,full,2,81,4,0
82,Push-ups,chest,1,71,3,0
82,Deadlifts,back,3,79,2,0
82,Lunges,legs,1,73,5,0
82,Pull-ups,back,2,28,3,0
82,Push-ups,chest,1,55,5,0
82,Deadlifts,back,3,39,1,0
82,Deadlifts,back,3,82,3,0
83,Lunges,legs,1,22,4,1
83,Row,back,2,43,3,1
83,Push-ups,chest,1,73,5,1
83,Burpees,full,2,57,4,1
83,OHP,shoulders,3,66,2,1
83,Squats,legs,2,60,4,1
83,Plank,core,1,67,4,1
83,Bench Press,chest,3,41,4,1
83,Bench Press,chest,3,24,2,1
84,Pull-ups,back,2,36,5,1
84,Bench Press,chest,3,58,3,1
84,Pull-ups,back,2,67,5,1
84,Plank,core,1,46,4,1
84,Deadlifts,back,3,66,3,1
84,OHP,shoulders,3,40,4,1
84,Burpees,full,2,61,4,1
84,Plank,core,1,52,5,1
84,Push-ups,chest,1,35,5,1
84,Plank,core,1,36,4,1
84,Row,back,2,27,4,1
84,Burpees,full,2,37,4,1
84,Push-ups,chest,1,70,5,1
84,Row,back,2,66,4,1
84,Plank,core,1,61,5,1
84,Plank,core,1,86,4,1
84,Row,back,2,21,3,1
84,Pull-ups,back,2,83,4,1
84,Lunges,legs,1,81,5,1
84,Burpees,full,2,31,3,1
84,Plank,core,1,52,5,1
84,Deadlifts,back,3,33,4,1
84,Burpees,full,2,45,3,1
84,Row,back,2,36,3,1
84,Deadlifts,back,3,79,2,1
84,Squats,legs,2,44,3,1
84,Lunges,legs,1,20,4,1
84,OHP,shoulders,3,29,4,1
84,Plank,core,1,30,5,1
85,Burpees,full,2,69,4,2
85,Squats,legs,2,32,4,2
85,Pull-ups,back,2,39,5,2
85,Plank,core,1,43,5,2
85,OHP,shoulders,3,52,4,2
85,Deadlifts,back,3,84,5,2
85,Pull-ups,back,2,38,5,2
85,Deadlifts,back,3,53,5,2
85,Deadlifts,back,3,72,4,2
85,Push-ups,chest,1,67,4,2
85,Deadlifts,back,3,62,3,2
85,Plank,core,1,74,4,2
85,Bench Press,chest,3,89,5,2
85,Deadlifts,back,3,54,4,2
85,Push-ups,chest,1,37,4,2
85,Push-ups,chest,1,62,5,2
85,OHP,shoulders,3,65,3,2
86,Row,back,2,59,5,2
86,Push-ups,chest,1,24,4,2
86,Lunges,legs,1,77,4,2
86,Row,back,2,57,4,2
86,Row,back,2,68,4,2
86,Deadlifts,back,3,47,4,2
86,Squats,legs,2,79,5,2
86,OHP,shoulders,3,65,5,2
86,Push-ups,chest,1,80,3,2
86,Burpees,full,2,45,5,2
86,Burpees,full,2,82,5,2
86,Row,back,2,64,5,2
86,Row,back,2,84,5,2
86,Lunges,legs,1,56,5,2
86,Row,back,2,70,5,2
86,Row,back,2,26,5,2
86,Squats,legs,2,42,5,2
86,OHP,shoulders,3,28,4,2
86,Lunges,legs,1,32,5,2
86,Row,back,2,69,5,2
86,Squats,legs,2,60,4,2
86,Pull-ups,back,2,75,4,2
87,Bench Press,chest,3,25,3,1
87,Squats,legs,2,70,4,1
87,Squats,legs,2,73,3,1
87,Lunges,legs,1,47,5,1
87,Burpees,full,2,55,5,1
87,Deadlifts,back,3,85,3,1
87,Lunges,legs,1,82,5,1
87,Push-ups,chest,1,39,4,1
87,OHP,shoulders,3,69,3,1
87,Pull-ups,back,2,78,5,1
87,Plank,core,1,82,4,1
87,Plank,core,1,56,4,1
87,Deadlifts,back,3,52,4,1
87,Plank,core,1,63,5,1
87,OHP,shoulders,3,54,2,1
87,Lunges,legs,1,27,5,1
87,Deadlifts,back,3,81,3,1
87,Push-ups,chest,1,47,5,1
87,OHP,shoulders,3,21,4,1
87,Pull-ups,back,2,23,3,1
88,Push-ups,chest,1,32,5,0
88,OHP,shoulders,3,68,2,0
88,Pull-ups,back,2,67,2,0
88,Pull-ups,back,2,42,3,0
88,Pull-ups,back,2,71,4,0
88,Plank,core,1,21,5,0
88,Bench Press,chest,3,54,2,0
88,Plank,core,1,51,3,0
88,OHP,shoulders,3,58,3,0
88,Pull-ups,back,2,79,2,0
88,Row,back,2,23,4,0
88,Pull-ups,back,2,85,3,0
88,Plank,core,1,37,5,0
88,Plank,core,1,48,5,0
88,Push-ups,chest,1,23,3,0
88,Plank,core,1,61,5,0
88,Deadlifts,back,3,39,1,0
89,Deadlifts,back,3,81,2,0
89,Deadlifts,back,3,25,3,0
89,Plank,core,1,42,3,0
89,Row,back,2,63,2,0
89,Plank,core,1,61,3,0
89,Pull-ups,back,2,38,4,0
89,Deadlifts,back,3,51,3,0
90,Bench Press,chest,3,65,1,0
90,Pull-ups,back,2,41,3,0
90,OHP,shoulders,3,24,3,0
90,Push-ups,chest,1,71,3,0
90,OHP,shoulders,3,22,2,0
90,OHP,shoulders,3,46,2,0
90,OHP,shoulders,3,72,2,0
90,Deadlifts,back,3,36,2,0
90,Lunges,legs,1,55,5,0
90,OHP,shoulders,3,58,2,0
90,Plank,core,1,34,5,0
90,Bench Press,chest,3,78,2,0
90,OHP,shoulders,3,31,3,0
90,Squats,legs,2,51,4,0
90,Row,back,2,80,2,0
90,Deadlifts,back,3,80,2,0
90,Push-ups,chest,1,65,5,0
90,Bench Press,chest,3,86,1,0
90,Push-ups,chest,1,44,4,0
90,Pull-ups,back,2,32,4,0
91,Lunges,legs,1,31,4,1
91,Deadlifts,back,3,53,2,1
91,Lunges,legs,1,31,5,1
91,Deadlifts,back,3,47,4,1
91,OHP,shoulders,3,62,4,1
91,Squats,legs,2,50,4,1
91,Pull-ups,back,2,61,5,1
91,Lunges,legs,1,75,5,1
91,Deadlifts,back,3,33,3,1
91,Push-ups,chest,1,48,4,1
91,Push-ups,chest,1,69,5,1
91,Pull-ups,back,2,84,4,1
91,OHP,shoulders,3,30,3,1
91,Row,back,2,22,3,1
91,Push-ups,chest,1,62,4,1
91,Squats,legs,2,31,5,1
91,Pull-ups,back,2,77,3,1
91,Lunges,legs,1,67,5,1
91,Bench Press,chest,3,63,4,1
92,Push-ups,chest,1,74,3,2
92,Deadlifts,back,3,34,3,2
92,Deadlifts,back,3,34,3,2
92,Row,back,2,34,5,2
92,Bench Press,chest,3,62,4,2
93,Push-ups,chest,1,59,5,2
93,Burpees,full,2,30,4,2
93,Bench Press,chest,3,81,5,2
93,OHP,shoulders,3,27,5,2
93,Burpees,full,2,23,5,2
93,Plank,core,1,60,3,2
93,Push-ups,chest,1,65,4,2
93,OHP,shoulders,3,26,4,2
93,Pull-ups,back,2,55,4,2
93,Plank,core,1,26,5,2
93,Row,back,2,65,5,2
93,Deadlifts,back,3,41,5,2
93,Push-ups,chest,1,40,5,2
93,Pull-ups,back,2,36,5,2
93,Pull-ups,back,2,42,5,2
93,Row,back,2,50,4,2
93,Lunges,legs,1,56,5,2
93,Row,back,2,50,5,2
93,Squats,legs,2,55,5,2
93,Deadlifts,back,3,74,3,2
94,Lunges,legs,1,47,5,1
94,Pull-ups,back,2,58,5,1
94,OHP,shoulders,3,63,4,1
94,Squats,legs,2,51,3,1
94,Lunges,legs,1,46,5,1
94,Pull-ups,back,2,60,4,1
94,Burpees,full,2,37,3,1
94,Burpees,full,2,48,4,1
95,Deadlifts,back,3,53,3,0
95,Bench Press,chest,3,23,2,0
95,Push-ups,chest,1,77,4,0
95,Deadlifts,back,3,89,1,0
95,OHP,shoulders,3,66,1,0
95,Squats,legs,2,68,3,0
95,Plank,core,1,77,5,0
95,OHP,shoulders,3,60,2,0
95,Row,back,2,34,2,0
95,Pull-ups,back,2,42,2,0
96,Bench Press,chest,3,79,4,2
96,Lunges,legs,1,77,5,2
96,Burpees,full,2,32,5,2
96,Bench Press,chest,3,28,5,2
96,Burpees,full,2,44,4,2
96,Plank,core,1,55,3,2
96,Deadlifts,back,3,73,4,2
96,Squats,legs,2,79,4,2
96,Squats,legs,2,38,4,2
96,Plank,core,1,65,4,2
96,Pull-ups,back,2,50,4,2
96,Bench Press,chest,3,53,5,2
96,Deadlifts,back,3,25,5,2
97,Plank,core,1,79,3,0
97,Burpees,full,2,66,4,0
97,OHP,shoulders,3,46,2,0
97,Lunges,legs,1,66,3,0
97,Burpees,full,2,67,3,0
97,Push-ups,chest,1,34,5,0
97,OHP,shoulders,3,46,1,0
97,OHP,shoulders,3,36,3,0
97,Row,back,2,52,3,0
97,Pull-ups,back,2,27,2,0
97,OHP,shoulders,3,53,3,0
98,Lunges,legs,1,74,5,0
98,Deadlifts,back,3,37,1,0
98,Burpees,full,2,59,2,0
98,Pull-ups,back,2,76,4,0
98,Row,back,2,43,2,0
98,Row,back,2,62,3,0
98,Plank,core,1,25,4,0
98,Deadlifts,back,3,86,3,0
98,Push-ups,chest,1,26,3,0
98,Row,back,2,50,2,0
98,Bench Press,chest,3,59,2,0
99,OHP,shoulders,3,24,1,0
99,Plank,core,1,20,3,0
99,Squats,legs,2,49,4,0
99,OHP,shoulders,3,34,2,0
99,Plank,core,1,79,5,0
99,Push-ups,chest,1,83,3,0
99,Deadlifts,back,3,32,1,0
99,Pull-ups,back,2,42,2,0
99,Push-ups,chest,1,56,4,0
99,OHP,shoulders,3,53,3,0
99,OHP,shoulders,3,28,2,0
100,Plank,core,1,52,4,1
100,Pull-ups,back,2,86,5,1
100,Deadlifts,back,3,68,4,1
100,Plank,core,1,69,5,1
100,Burpees,full,2,57,4,1
100,OHP,shoulders,3,87,3,1
100,Bench Press,chest,3,83,3,1
100,Burpees,full,2,61,3,1
101,Squats,legs,2,55,4,0
101,Burpees,full,2,27,2,0
101,OHP,shoulders,3,27,1,0
101,Burpees,full,2,85,4,0
101,OHP,shoulders,3,80,2,0
101,Row,back,2,32,2,0
101,Deadlifts,back,3,84,1,0
101,Squats,legs,2,36,4,0
101,Row,back,2,53,3,0
101,Deadlifts,back,3,48,2,0
101,Deadlifts,back,3,85,2,0
101,Lunges,legs,1,24,3,0
101,Deadlifts,back,3,40,3,0
101,Bench Press,chest,3,31,2,0
101,Squats,legs,2,24,2,0
101,Deadlifts,back,3,67,2,0
101,Squats,legs,2,36,3,0
101,OHP,shoulders,3,87,2,0
101,Squats,legs,2,60,2,0
101,Bench Press,chest,3,34,3,0
101,Row,back,2,76,4,0
101,Bench Press,chest,3,26,1,0
102,Plank,core,1,59,4,0
102,Deadlifts,back,3,75,3,0
102,OHP,shoulders,3,59,3,0
102,Push-ups,chest,1,28,4,0
102,OHP,shoulders,3,84,3,0
102,Row,back,2,56,4,0
102,OHP,shoulders,3,52,1,0
102,Pull-ups,back,2,70,4,0
102,Row,back,2,35,3,0
102,Row,back,2,70,4,0
102,OHP,shoulders,3,55,2,0
102,Burpees,full,2,84,2,0
102,Pull-ups,back,2,64,2,0
102,Pull-ups,back,2,20,3,0
102,Deadlifts,back,3,50,1,0
102,Pull-ups,back,2,27,3,0
102,OHP,shoulders,3,68,2,0
102,Burpees,full,2,22,2,0
102,Push-ups,chest,1,71,5,0
102,Push-ups,chest,1,88,3,0
102,Plank,core,1,46,5,0
102,Push-ups,chest,1,44,4,0
102,Bench Press,chest,3,27,1,0
102,Push-ups,chest,1,48,4,0
102,Squats,legs,2,26,4,0
102,Row,back,2,31,4,0
102,Lunges,legs,1,43,3,0
103,Plank,core,1,82,5,1
103,Row,back,2,85,4,1
103,Bench Press,chest,3,71,3,1
103,Push-ups,chest,1,26,4,1
103,Lunges,legs,1,72,5,1
103,Bench Press,chest,3,23,2,1
103,Row,back,2,71,5,1
103,Deadlifts,back,3,63,2,1
103,Bench Press,chest,3,72,4,1
103,Deadlifts,back,3,49,3,1
103,Squats,legs,2,81,5,1
103,Burpees,full,2,81,5,1
103,Squats,legs,2,29,4,1
103,Squats,legs,2,30,4,1
103,Row,back,2,42,5,1
103,Row,back,2,37,5,1
103,Row,back,2,30,4,1
103,Squats,legs,2,81,5,1
103,Deadlifts,back,3,80,3,1
103,Squats,legs,2,73,5,1
103,Deadlifts,back,3,85,4,1
103,Bench Press,chest,3,53,4,1
104,Burpees,full,2,70,3,0
104,Deadlifts,back,3,46,3,0
104,Row,back,2,75,2,0
104,Pull-ups,back,2,37,2,0
104,Deadlifts,back,3,20,2,0
104,Deadlifts,back,3,89,2,0
104,Row,back,2,51,3,0
104,Push-ups,chest,1,31,4,0
104,Plank,core,1,43,3,0
104,Squats,legs,2,57,3,0
104,Burpees,full,2,27,4,0
104,Plank,core,1,35,4,0
104,Pull-ups,back,2,53,4,0
104,Pull-ups,back,2,82,2,0
104,Burpees,full,2,56,3,0
104,OHP,shoulders,3,67,3,0
104,OHP,shoulders,3,50,1,0
104,Plank,core,1,75,3,0
104,Bench Press,chest,3,30,1,0
104,Deadlifts,back,3,55,3,0
105,Pull-ups,back,2,21,5,2
105,Lunges,legs,1,59,3,2
105,Pull-ups,back,2,21,5,2
105,Pull-ups,back,2,79,4,2
105,Deadlifts,back,3,20,4,2
105,Plank,core,1,73,5,2
105,Squats,legs,2,47,5,2
106,Row,back,2,35,2,0
106,OHP,shoulders,3,28,3,0
106,Squats,legs,2,62,4,0
106,Pull-ups,back,2,52,4,0
106,Plank,core,1,21,4,0
106,Plank,core,1,88,4,0
106,OHP,shoulders,3,38,2,0
106,Bench Press,chest,3,62,2,0
106,Deadlifts,back,3,68,3,0
106,Squats,legs,2,48,3,0
106,Lunges,legs,1,42,5,0
106,Squats,legs,2,29,2,0
106,Plank,core,1,67,3,0
106,OHP,shoulders,3,45,1,0
106,Deadlifts,back,3,57,1,0
107,Lunges,legs,1,53,5,0
107,Lunges,legs,1,56,4,0
107,Lunges,legs,1,59,3,0
107,Pull-ups,back,2,89,3,0
107,Push-ups,chest,1,71,3,0
107,Bench Press,chest,3,20,3,0
107,Bench Press,chest,3,41,2,0
107,Squats,legs,2,50,4,0
107,Deadlifts,back,3,23,1,0
107,Lunges,legs,1,88,3,0
108,Burpees,full,2,31,5,1
108,Plank,core,1,82,5,1
108,Push-ups,chest,1,33,5,1
108,Lunges,legs,1,45,5,1
108,Lunges,legs,1,88,5,1
108,Burpees,full,2,42,5,1
108,Deadlifts,back,3,33,2,1
108,Lunges,legs,1,47,5,1
108,Push-ups,chest,1,55,5,1
108,OHP,shoulders,3,26,4,1
108,Push-ups,chest,1,40,5,1
108,Squats,legs,2,66,3,1
108,Deadlifts,back,3,60,4,1
108,Plank,core,1,36,4,1
108,Burpees,full,2,67,5,1
108,Pull-ups,back,2,74,3,1
108,Bench Press,chest,3,72,2,1
108,OHP,shoulders,3,80,2,1
109,Plank,core,1,44,5,0
109,Bench Press,chest,3,87,3,0
109,Bench Press,chest,3,85,2,0
109,Pull-ups,back,2,36,3,0
109,Squats,legs,2,81,2,0
109,Pull-ups,back,2,85,2,0
109,Burpees,full,2,40,4,0
109,Row,back,2,42,4,0
109,Lunges,legs,1,74,4,0
109,Pull-ups,back,2,85,4,0
109,OHP,shoulders,3,58,2,0
109,OHP,shoulders,3,48,1,0
109,Plank,core,1,50,4,0
109,Push-ups,chest,1,66,5,0
109,Row,back,2,68,2,0
109,Squats,legs,2,36,3,0
109,Deadlifts,back,3,49,1,0
109,Deadlifts,back,3,27,3,0
109,OHP,shoulders,3,50,1,0
110,Lunges,legs,1,67,4,0
110,Squats,legs,2,74,4,0
110,Squats,legs,2,88,4,0
110,Squats,legs,2,46,2,0
110,Pull-ups,back,2,35,2,0
110,Bench Press,chest,3,81,1,0
110,Burpees,full,2,23,3,0
110,Burpees,full,2,50,2,0
110,Pull-ups,back,2,88,2,0
110,Push-ups,chest,1,64,5,0
110,Pull-ups,back,2,77,4,0
110,OHP,shoulders,3,54,3,0
110,Lunges,legs,1,25,4,0
110,Plank,core,1,49,3,0
110,Plank,core,1,47,3,0
110,Bench Press,chest,3,72,2,0
111,Push-ups,chest,1,72,5,1
111,Deadlifts,back,3,26,3,1
111,Squats,legs,2,28,4,1
111,Deadlifts,back,3,82,4,1
111,Pull-ups,back,2,33,5,1
111,Plank,core,1,26,5,1
111,OHP,shoulders,3,74,4,1
111,Squats,legs,2,37,3,1
111,Bench Press,chest,3,55,4,1
111,Push-ups,chest,1,68,5,1
111,Squats,legs,2,48,4,1
111,Push-ups,chest,1,74,5,1
111,OHP,shoulders,3,60,4,1
111,Pull-ups,back,2,85,5,1
111,Plank,core,1,31,5,1
111,Row,back,2,29,5,1
111,Pull-ups,back,2,80,5,1
111,Row,back,2,27,4,1
111,Bench Press,chest,3,88,4,1
111,Deadlifts,back,3,67,3,1
111,OHP,shoulders,3,66,2,1
111,Burpees,full,2,25,5,1
111,Bench Press,chest,3,34,3,1
111,Deadlifts,back,3,57,3,1
112,Burpees,full,2,22,5,2
112,Push-ups,chest,1,73,4,2
112,Squats,legs,2,36,5,2
112,Push-ups,chest,1,32,5,2
112,Deadlifts,back,3,37,3,2
112,Burpees,full,2,63,4,2
112,OHP,shoulders,3,31,3,2
112,Pull-ups,back,2,72,5,2
112,Lunges,legs,1,84,5,2
112,Push-ups,chest,1,28,5,2
112,Plank,core,1,69,5,2
112,Squats,legs,2,51,5,2
112,Squats,legs,2,46,4,2
112,Squats,legs,2,70,4,2
112,Push-ups,chest,1,55,3,2
112,Push-ups,chest,1,87,3,2
112,Burpees,full,2,45,5,2
112,OHP,shoulders,3,21,5,2
112,Plank,core,1,23,3,2
112,Pull-ups,back,2,80,5,2
112,Pull-ups,back,2,34,5,2
112,Bench Press,chest,3,86,4,2
112,Row,back,2,25,5,2
112,Lunges,legs,1,77,3,2
112,Lunges,legs,1,61,4,2
113,Squats,legs,2,54,5,1
113,Deadlifts,back,3,71,2,1
113,Deadlifts,back,3,23,4,1
113,Pull-ups,back,2,85,5,1
113,Squats,legs,2,28,3,1
113,Row,back,2,36,5,1
113,Bench Press,chest,3,31,2,1
113,Plank,core,1,30,4,1
113,Lunges,legs,1,45,5,1
113,Lunges,legs,1,25,4,1
113,Row,back,2,54,4,1
113,OHP,shoulders,3,56,2,1
113,Deadlifts,back,3,86,4,1
113,Plank,core,1,68,5,1
113,Deadlifts,back,3,45,2,1
113,Deadlifts,back,3,77,2,1
113,Row,back,2,48,3,1
113,Deadlifts,back,3,23,4,1
113,Lunges,legs,1,56,4,1
113,Deadlifts,back,3,36,4,1
113,OHP,shoulders,3,52,2,1
113,Bench Press,chest,3,41,2,1
113,Squats,legs,2,31,5,1
113,Lunges,legs,1,21,4,1
114,Lunges,legs,1,74,3,2
114,Lunges,legs,1,70,3,2
114,Bench Press,chest,3,29,4,2
114,Squats,legs,2,33,5,2
114,OHP,shoulders,3,80,5,2
114,Burpees,full,2,30,5,2
114,Lunges,legs,1,53,3,2
114,Squats,legs,2,83,4,2
114,OHP,shoulders,3,85,5,2
114,Squats,legs,2,81,5,2
114,Burpees,full,2,27,5,2
114,Burpees,full,2,78,5,2
114,Plank,core,1,41,4,2
114,Push-ups,chest,1,60,3,2
114,Squats,legs,2,21,5,2
114,Squats,legs,2,35,5,2
114,Lunges,legs,1,33,3,2
115,Push-ups,chest,1,65,4,1
115,Push-ups,chest,1,41,5,1
115,Burpees,full,2,60,5,1
115,Deadlifts,back,3,26,2,1
115,OHP,shoulders,3,23,3,1
115,Bench Press,chest,3,45,4,1
115,Squats,legs,2,88,5,1
115,Pull-ups,back,2,35,5,1
115,Push-ups,chest,1,66,5,1
115,Plank,core,1,56,4,1
115,Bench Press,chest,3,79,2,1
115,Push-ups,chest,1,51,5,1
115,Squats,legs,2,75,3,1
115,Squats,legs,2,47,4,1
115,OHP,shoulders,3,48,2,1
115,Burpees,full,2,41,4,1
115,Bench Press,chest,3,42,3,1
116,Plank,core,1,33,3,2
116,OHP,shoulders,3,29,5,2
116,OHP,shoulders,3,23,4,2
116,Push-ups,chest,1,23,4,2
116,OHP,shoulders,3,54,5,2
116,Row,back,2,84,5,2
116,Burpees,full,2,84,4,2
116,Plank,core,1,37,4,2
116,Squats,legs,2,45,4,2
116,Lunges,legs,1,85,4,2
116,Burpees,full,2,44,5,2
116,Push-ups,chest,1,26,5,2
116,Pull-ups,back,2,27,5,2
116,Plank,core,1,49,4,2
116,Deadlifts,back,3,34,5,2
116,OHP,shoulders,3,43,5,2
116,Row,back,2,60,5,2
116,Row,back,2,71,5,2
116,Pull-ups,back,2,34,4,2
117,Bench Press,chest,3,74,3,2
117,Squats,legs,2,29,4,2
117,Row,back,2,76,5,2
117,Plank,core,1,87,3,2
117,Pull-ups,back,2,74,4,2
117,Deadlifts,back,3,20,4,2
117,Push-ups,chest,1,31,5,2
117,Deadlifts,back,3,52,5,2
117,Push-ups,chest,1,44,5,2
117,Pull-ups,back,2,65,5,2
117,Lunges,legs,1,81,4,2
117,Plank,core,1,82,5,2
117,Bench Press,chest,3,79,5,2
117,Push-ups,chest,1,32,4,2
117,Burpees,full,2,62,4,2
117,Row,back,2,42,5,2
117,Bench Press,chest,3,50,4,2
117,Row,back,2,37,5,2
117,OHP,shoulders,3,66,5,2
118,Plank,core,1,50,5,1
118,Push-ups,chest,1,41,4,1
118,OHP,shoulders,3,39,2,1
118,Push-ups,chest,1,51,5,1
118,Squats,legs,2,60,4,1
118,Plank,core,1,64,4,1
119,Bench Press,chest,3,66,4,2
119,Pull-ups,back,2,43,5,2
119,Push-ups,chest,1,69,4,2
119,Bench Press,chest,3,46,4,2
119,Squats,legs,2,22,5,2
119,Plank,core,1,44,3,2
119,Squats,legs,2,79,5,2
119,OHP,shoulders,3,30,5,2
119,Pull-ups,back,2,53,5,2
119,Squats,legs,2,26,5,2
119,OHP,shoulders,3,83,4,2
119,OHP,shoulders,3,77,5,2
119,Pull-ups,back,2,79,4,2
119,Squats,legs,2,21,5,2
119,Lunges,legs,1,55,3,2
119,Lunges,legs,1,42,4,2
119,Squats,legs,2,45,5,2
